sample_no,pid,ppid,cpu_children_sys,cpu_children_user,cpu_user,cpu_sys,cpu_percent,cpu_num,label
20987204,68,2,0,0,0,0,0,1,0
20987117,1267,1,0,0,0,0,0,0,0
20987238,1041,1,0,0,0,0,0,0,0
20987194,1245,1,0,0,0,0,0,1,0
20987232,1290,1,0,0,0,0,0,1,0
20987229,1,0,0,0,0.01,0,0.1,1,0
20987180,365,1,0,0,0,0,0,0,0
20987210,1037,1,0,0,0,0,0,1,0
20987209,505,1,0,0,0,0,0,1,0
20987154,422,1,0,0,0,0,0,1,0
20987116,1268,1267,0,0,0,0,0,1,0
20987157,55,2,0,0,0,0,0,1,0
20987192,35,2,0,0,0,0,0,1,0
20987213,10,2,0,0,0,0,0,0,0
20987212,11,2,0,0,0,0,0,1,0
20987130,20,2,0,0,0,0,0,1,0
20987351,1053,1,0,0,0,0,0,1,0
20987350,1051,1,0,0,0,0,0,1,0
20987282,54,2,0,0,0,0,0,1,0
20987358,1177,1,0,0,0,0,0,1,0
20987359,1174,1,0,0,0,0,0,0,0
20987253,27,2,0,0,0,0,0,1,0
20987319,1004,1,0,0,0,0,0,1,0
20987332,506,1,0,0,0,0,0,1,0
20987243,133,2,0,0,0,0,0,1,0
20987244,132,2,0,0,0,0,0,1,0
20987245,131,2,0,0,0,0,0,1,0
20987246,130,2,0,0,0,0,0,1,0
20987247,135,2,0,0,0,0,0,1,0
20987248,134,2,0,0,0,0,0,1,0
20987249,138,2,0,0,0,0,0,1,0
20987251,25,2,0,0,0,0,0,1,0
20987273,263,2,0,0,0,0,0,0,0
20987276,128,2,0,0,0,0,0,1,0
20987279,59,2,0,0,0,0,0,1,0
20987280,58,2,0,0,0,0,0,1,0
20987283,57,2,0,0,0,0,0,1,0
20987284,56,2,0,0,0,0,0,1,0
20987320,60,2,0,0,0,0,0,1,0
20987321,61,2,0,0,0,0,0,1,0
20987322,62,2,0,0,0,0,0,1,0
20987323,63,2,0,0,0,0,0,1,0
20987324,64,2,0,0,0,0,0,1,0
20987294,88,2,0,0,0,0,0,0,0
20987302,1019,1,0,0,0,0,0,1,0
20987257,23,2,0,0,0,0,0,1,0
20987339,1026,1,0,0,0,0,0,1,0
20987300,87,2,0,0,0,0,0,0,0
20987261,29,2,0,0,0,0,0,1,0
20987310,846,1,0,0,0,0,0,1,0
20987314,37,2,0,0,0,0,0,1,0
20987265,285,2,0,0,0,0,0,0,0
20987315,36,2,0,0,0,0,0,0,0
20987295,390,2,0,0,0,0,0,1,0
20987297,396,2,0,0,0,0,0,1,0
20987293,393,2,0,0,0,0,0,1,0
20987298,394,2,0,0,0,0,0,1,0
20987360,74,2,0,0,0,0,0,0,0
20987346,1184,1,0,0,0,0,0,1,0
20987258,1076,1,0,0,0,0,0,0,0
20987259,1077,1,0,0,0,0,0,0,0
20987287,375,2,0,0,0,0,0,1,0
20987296,397,2,0,0,0,0,0,1,0
20987266,284,2,0,0,0,0,0,1,0
20987309,382,2,0,0,0,0,0,1,0
20987252,26,2,0,0,0,0,0,1,0
20987343,16,2,0,0,0,0,0,0,0
20987256,22,2,0,0,0,0,0,1,0
20987344,19,2,0,0,0,0,0,1,0
20987250,24,2,0,0,0,0,0,1,0
20987277,129,2,0,0,0,0,0,0,0
20987255,21,2,0,0,0,0,0,1,0
20987301,3,2,0,0,0,0,0,0,0
20987338,13,2,0,0,0,0,0,1,0
20987317,34,2,0,0,0,0,0,1,0
20987330,2,0,0,0,0,0,0,1,0
20987285,53,2,0,0,0,0,0,1,0
20987263,4,2,0,0,0,0,0,0,0
20987354,5,2,0,0,0,0,0,0,0
20987312,31,2,0,0,0,0,0,0,0
20987307,586,2,0,0,0,0,0,0,0
20987275,127,2,0,0,0,0,0,0,0
20987306,1013,2,0,0,0,0,0,0,0
20987341,14,2,0,0,0,0,0,1,0
20987340,15,2,0,0,0,0,0,1,0
20987311,32,2,0,0,0,0,0,1,0
20987308,443,2,0,0,0,0,0,1,0
20987262,344,2,0,0,0,0,0,1,0
20987242,348,2,0,0,0,0,0,1,0
20987363,350,2,0,0,0,0,0,1,0
20987331,6,2,0,0,0,0,0,0,0
20987313,30,2,0,0,0,0,0,1,0
20987329,69,2,0,0,0,0,0,1,0
20987361,70,2,0,0,0,0,0,1,0
20987286,411,1,0,0,0,0,0,0,0
20987348,1023,1,0,0,0,0,0,1,0
20987260,28,2,0,0,0,0,0,1,0
20987352,1093,1,0,0,0,0,0,1,0
20987355,9,2,0,0,0,0,0,0,0
20987274,12,2,0,0,0,0,0,1,0
20987292,1329,1291,0,0,0.2,0.71,0,1,0
20987342,17,2,0,0,0,0,0,1,0
20987345,18,2,0,0,0,0,0,1,0
20987335,1212,1,0,0,0,0,0,0,0
20987267,1316,1212,0,0,0.45,0.15,6,0,0
20987268,1315,1212,0,0,0.46,0.11,5.7,0,0
20987269,1314,1212,0,0,0.05,0.01,0.6,1,0
20987270,1311,1212,0,0,0.33,0.2,5.3,0,0
20987271,1310,1212,0,0,0.24,0.12,3.6,0,0
20987272,1319,1212,0,0,0.44,0.13,5.7,0,0
20987288,1320,1212,0,0,0.39,0.15,5.4,0,0
20987289,1321,1212,0,0,0.06,0.01,0.7,0,0
20987290,1326,1212,0,0,0.31,0.15,4.6,0,0
20987291,1327,1212,0,0,0.12,0.03,1.5,0,0
20987347,1183,1,0,0,0,0,0,0,0
20987357,1291,1290,0.7,0.18,0.1,0.09,1.9,0,0
20987349,234,2,0,0,0,0,0,0,0
20987264,8,2,0,0,0,0,0,0,0
20987303,7,2,0,0,0,0,0,1,0
20987299,398,2,0,0,0,0,0,1,0
20987305,1010,1,0,0,0,0,0,1,0
20987325,65,2,0,0,0,0,0,1,0
20987327,67,2,0,0,0,0,0,0,0
20987326,66,2,0,0,0,0,0,1,0
20987328,68,2,0,0,0,0,0,1,0
20987241,1267,1,0,0,0,0,0,0,0
20987362,1041,1,0,0,0,0,0,0,0
20987318,1245,1,0,0,0,0,0,1,0
20987356,1290,1,0,0,0,0,0,1,0
20987353,1,0,0,0,0,0,0,1,0
20987304,365,1,0,0,0,0.01,0.1,0,0
20987334,1037,1,0,0,0,0,0,1,0
20987333,505,1,0,0,0,0,0,1,0
20987278,422,1,0,0,0,0,0,1,0
20987240,1268,1267,0,0,0,0,0,1,0
20987281,55,2,0,0,0,0,0,1,0
20987316,35,2,0,0,0,0,0,1,0
20987337,10,2,0,0,0,0,0,0,0
20987336,11,2,0,0,0,0,0,1,0
20987254,20,2,0,0,0,0,0,1,0
20987473,1053,1,0,0,0,0,0,1,0
20987472,1051,1,0,0,0,0,0,1,0
20987405,54,2,0,0,0,0,0,1,0
20987480,1177,1,0,0,0,0,0,1,0
20987481,1174,1,0,0,0,0,0,0,0
20987377,27,2,0,0,0,0,0,1,0
20987441,1004,1,0,0,0,0,0,1,0
20987454,506,1,0,0,0,0,0,1,0
20987367,133,2,0,0,0,0,0,1,0
20987368,132,2,0,0,0,0,0,1,0
20987369,131,2,0,0,0,0,0,1,0
20987370,130,2,0,0,0,0,0,1,0
20987371,135,2,0,0,0,0,0,1,0
20987372,134,2,0,0,0,0,0,1,0
20987373,138,2,0,0,0,0,0,1,0
20987375,25,2,0,0,0,0,0,1,0
20987396,263,2,0,0,0,0,0,0,0
20987399,128,2,0,0,0,0,0,1,0
20987402,59,2,0,0,0,0,0,1,0
20987403,58,2,0,0,0,0,0,1,0
20987406,57,2,0,0,0,0,0,1,0
20987407,56,2,0,0,0,0,0,1,0
20987442,60,2,0,0,0,0,0,1,0
20987443,61,2,0,0,0,0,0,1,0
20987444,62,2,0,0,0,0,0,1,0
20987445,63,2,0,0,0,0,0,1,0
20987446,64,2,0,0,0,0,0,1,0
20987416,88,2,0,0,0,0,0,0,0
20987424,1019,1,0,0,0,0,0,1,0
20987381,23,2,0,0,0,0,0,1,0
20987461,1026,1,0,0,0,0,0,1,0
20987422,87,2,0,0,0,0,0,0,0
20987385,29,2,0,0,0,0,0,1,0
20987432,846,1,0,0,0,0,0,1,0
20987436,37,2,0,0,0,0,0,1,0
20987389,285,2,0,0,0,0,0,0,0
20987437,36,2,0,0,0,0,0,0,0
20987417,390,2,0,0,0,0,0,1,0
20987419,396,2,0,0,0,0,0,1,0
20987415,393,2,0,0,0,0,0,1,0
20987420,394,2,0,0,0,0,0,1,0
20987482,74,2,0,0,0,0,0,0,0
20987468,1184,1,0,0,0,0,0,1,0
20987382,1076,1,0,0,0,0,0,0,0
20987383,1077,1,0,0,0,0,0,0,0
20987410,375,2,0,0,0,0,0,1,0
20987418,397,2,0,0,0,0,0,1,0
20987390,284,2,0,0,0,0,0,1,0
20987431,382,2,0,0,0,0,0,1,0
20987376,26,2,0,0,0,0,0,1,0
20987465,16,2,0,0,0,0,0,0,0
20987380,22,2,0,0,0,0,0,1,0
20987466,19,2,0,0,0,0,0,1,0
20987374,24,2,0,0,0,0,0,1,0
20987400,129,2,0,0,0,0,0,0,0
20987379,21,2,0,0,0,0,0,1,0
20987423,3,2,0,0,0,0,0,0,0
20987460,13,2,0,0,0,0,0,1,0
20987439,34,2,0,0,0,0,0,1,0
20987452,2,0,0,0,0,0,0,1,0
20987408,53,2,0,0,0,0,0,1,0
20987387,4,2,0,0,0,0,0,0,0
20987476,5,2,0,0,0,0,0,0,0
20987434,31,2,0,0,0,0,0,0,0
20987429,586,2,0,0,0,0,0,0,0
20987398,127,2,0,0,0,0,0,0,0
20987428,1013,2,0,0,0,0,0,0,0
20987463,14,2,0,0,0,0,0,1,0
20987462,15,2,0,0,0,0,0,1,0
20987433,32,2,0,0,0,0,0,1,0
20987430,443,2,0,0,0,0,0,1,0
20987386,344,2,0,0,0,0,0,1,0
20987366,348,2,0,0,0,0,0,1,0
20987485,350,2,0,0,0,0,0,1,0
20987453,6,2,0,0,0,0,0,0,0
20987435,30,2,0,0,0,0,0,1,0
20987451,69,2,0,0,0,0,0,1,0
20987483,70,2,0,0,0,0,0,1,0
20987409,411,1,0,0,0,0,0,0,0
20987470,1023,1,0,0,0,0,0,1,0
20987384,28,2,0,0,0,0,0,1,0
20987474,1093,1,0,0,0,0,0,1,0
20987477,9,2,0,0,0,0,0,0,0
20987397,12,2,0,0,0,0,0,1,0
20987464,17,2,0,0,0,0,0,1,0
20987467,18,2,0,0,0,0,0,1,0
20987457,1212,1,0.71,1.59,0,0,0,0,0
20987391,1316,1212,0,0,0.25,0.08,3.3,0,0
20987392,1315,1212,0,0,0.2,0.07,2.7,0,0
20987393,1314,1212,0,0,0.1,0.01,1.1,0,0
20987394,1310,1212,0,0,0.47,0.17,6.4,0,0
20987395,1319,1212,0,0,0.32,0.08,4,0,0
20987411,1320,1212,0,0,0.13,0.04,1.7,0,0
20987412,1321,1212,0,0,0.52,0.13,6.5,0,0
20987413,1326,1212,0,0,0.42,0.15,5.7,0,0
20987414,1327,1212,0,0,0.5,0.16,6.5,0,0
20987469,1183,1,0,0,0,0,0,0,0
20987479,1291,1290,0.72,0.2,0.15,0.08,2.3,0,0
20987471,234,2,0,0,0,0,0,0,0
20987388,8,2,0,0,0,0,0,0,0
20987425,7,2,0,0,0,0,0,1,0
20987421,398,2,0,0,0,0,0,1,0
20987427,1010,1,0,0,0,0,0,1,0
20987447,65,2,0,0,0,0,0,1,0
20987449,67,2,0,0,0,0,0,0,0
20987448,66,2,0,0,0,0,0,1,0
20987450,68,2,0,0,0,0,0,1,0
20987365,1267,1,0,0,0,0,0,0,0
20987484,1041,1,0,0,0,0,0,0,0
20987440,1245,1,0,0,0,0,0,1,0
20987478,1290,1,0,0,0,0,0,1,0
20987475,1,0,0,0,0,0,0,1,0
20987426,365,1,0,0,0,0,0,0,0
20987456,1037,1,0,0,0,0,0,1,0
20987455,505,1,0,0,0,0,0,1,0
20987401,422,1,0,0,0,0,0,1,0
20987364,1268,1267,0,0,0,0,0,1,0
20987404,55,2,0,0,0,0,0,1,0
20987438,35,2,0,0,0,0,0,1,0
20987459,10,2,0,0,0,0,0,0,0
20987458,11,2,0,0,0,0,0,1,0
20987378,20,2,0,0,0,0,0,1,0
20987595,1053,1,0,0,0,0,0,1,0
20987594,1051,1,0,0,0,0,0,1,0
20987526,54,2,0,0,0,0,0,1,0
20987601,1177,1,0,0,0,0,0,1,0
20987602,1174,1,0,0,0,0,0,0,0
20987499,27,2,0,0,0,0,0,1,0
20987563,1004,1,0,0,0,0,0,1,0
20987576,506,1,0,0,0,0,0,1,0
20987489,133,2,0,0,0,0,0,1,0
20987490,132,2,0,0,0,0,0,1,0
20987491,131,2,0,0,0,0,0,1,0
20987492,130,2,0,0,0,0,0,1,0
20987493,135,2,0,0,0,0,0,1,0
20987494,134,2,0,0,0,0,0,1,0
20987495,138,2,0,0,0,0,0,1,0
20987497,25,2,0,0,0,0,0,1,0
20987517,263,2,0,0,0,0,0,0,0
20987520,128,2,0,0,0,0,0,1,0
20987523,59,2,0,0,0,0,0,1,0
20987524,58,2,0,0,0,0,0,1,0
20987527,57,2,0,0,0,0,0,1,0
20987528,56,2,0,0,0,0,0,1,0
20987564,60,2,0,0,0,0,0,1,0
20987565,61,2,0,0,0,0,0,1,0
20987566,62,2,0,0,0,0,0,1,0
20987567,63,2,0,0,0,0,0,1,0
20987568,64,2,0,0,0,0,0,1,0
20987537,88,2,0,0,0,0,0,0,0
20987545,1019,1,0,0,0,0,0,1,0
20987503,23,2,0,0,0,0,0,1,0
20987583,1026,1,0,0,0,0,0,1,0
20987543,87,2,0,0,0,0,0,0,0
20987507,29,2,0,0,0,0,0,1,0
20987554,846,1,0,0,0,0,0,1,0
20987558,37,2,0,0,0,0,0,1,0
20987511,285,2,0,0,0,0,0,0,0
20987559,36,2,0,0,0,0,0,0,0
20987538,390,2,0,0,0,0,0,1,0
20987540,396,2,0,0,0,0,0,1,0
20987536,393,2,0,0,0,0,0,1,0
20987541,394,2,0,0,0,0,0,1,0
20987603,74,2,0,0,0,0,0,0,0
20987590,1184,1,0,0,0,0,0,1,0
20987504,1076,1,0,0,0,0,0,0,0
20987505,1077,1,0,0,0,0,0,0,0
20987531,375,2,0,0,0,0,0,1,0
20987539,397,2,0,0,0,0,0,1,0
20987512,284,2,0,0,0,0,0,1,0
20987553,382,2,0,0,0,0,0,1,0
20987498,26,2,0,0,0,0,0,1,0
20987587,16,2,0,0,0,0,0,0,0
20987502,22,2,0,0,0,0,0,1,0
20987588,19,2,0,0,0,0,0,1,0
20987496,24,2,0,0,0,0,0,1,0
20987521,129,2,0,0,0,0,0,0,0
20987501,21,2,0,0,0,0,0,1,0
20987544,3,2,0,0,0,0,0,0,0
20987582,13,2,0,0,0,0,0,1,0
20987561,34,2,0,0,0,0,0,1,0
20987574,2,0,0,0,0,0,0,1,0
20987529,53,2,0,0,0,0,0,1,0
20987509,4,2,0,0,0,0,0,0,0
20987597,5,2,0,0,0,0,0,0,0
20987556,31,2,0,0,0,0,0,0,0
20987550,586,2,0,0,0,0,0,0,0
20987519,127,2,0,0,0,0,0,0,0
20987549,1013,2,0,0,0,0,0,0,0
20987585,14,2,0,0,0,0,0,1,0
20987584,15,2,0,0,0,0,0,1,0
20987555,32,2,0,0,0,0,0,1,0
20987551,443,2,0,0,0,0,0,1,0
20987508,344,2,0,0,0,0,0,1,0
20987488,348,2,0,0,0,0,0,1,0
20987606,350,2,0,0,0,0,0,1,0
20987575,6,2,0,0,0,0,0,0,0
20987557,30,2,0,0,0,0,0,1,0
20987573,69,2,0,0,0,0,0,1,0
20987604,70,2,0,0,0,0,0,1,0
20987530,411,1,0,0,0,0,0,0,0
20987592,1023,1,0,0,0,0,0,1,0
20987506,28,2,0,0,0,0,0,1,0
20987515,1093,1,0,0,0,0,0,1,0
20987598,9,2,0,0,0,0,0,0,0
20987518,12,2,0,0,0,0,0,1,0
20987552,1333,1291,0,0,0.09,0.82,0,0,0
20987586,17,2,0,0,0,0,0,1,0
20987589,18,2,0,0,0,0,0,1,0
20987579,1212,1,1.72,4.03,0,0,0,0,0
20987513,1316,1212,0,0,0.5,0.25,7.5,1,0
20987514,1314,1212,0,0,0.22,0.08,3,0,0
20987516,1319,1212,0,0,0.08,0.02,1,0,0
20987532,1320,1212,0,0,0.47,0.26,7.3,1,0
20987533,1321,1212,0,0,0.34,0.07,4.1,1,0
20987534,1326,1212,0,0,0.08,0.01,0.9,0,0
20987535,1327,1212,0,0,0.38,0.19,5.7,1,0
20987591,1183,1,0,0,0,0,0,0,0
20987600,1291,1290,0.83,0.15,0.13,0.1,2.3,0,0
20987593,234,2,0,0,0,0,0,0,0
20987510,8,2,0,0,0,0,0,0,0
20987546,7,2,0,0,0,0,0,1,0
20987542,398,2,0,0,0,0,0,1,0
20987548,1010,1,0,0,0,0,0,1,0
20987569,65,2,0,0,0,0,0,1,0
20987571,67,2,0,0,0,0,0,0,0
20987570,66,2,0,0,0,0,0,1,0
20987572,68,2,0,0,0,0,0,1,0
20987487,1267,1,0,0,0,0,0,0,0
20987605,1041,1,0,0,0,0,0,0,0
20987562,1245,1,0,0,0,0,0,1,0
20987599,1290,1,0,0,0,0,0,1,0
20987596,1,0,0,0,0,0,0,1,0
20987547,365,1,0,0,0,0,0,0,0
20987578,1037,1,0,0,0,0,0,1,0
20987577,505,1,0,0,0,0,0,1,0
20987522,422,1,0,0,0,0,0,1,0
20987486,1268,1267,0,0,0,0,0,1,0
20987525,55,2,0,0,0,0,0,1,0
20987560,35,2,0,0,0,0,0,1,0
20987581,10,2,0,0,0,0,0,0,0
20987580,11,2,0,0,0,0,0,1,0
20987500,20,2,0,0,0,0,0,1,0
20987719,1053,1,0,0,0,0,0,1,0
20987718,1051,1,0,0,0,0,0,1,0
20987647,54,2,0,0,0,0,0,1,0
20987725,1177,1,0,0,0,0,0,1,0
20987726,1174,1,0,0,0,0,0,0,0
20987620,27,2,0,0,0,0,0,1,0
20987687,1004,1,0,0,0,0,0,1,0
20987700,506,1,0,0,0,0,0,1,0
20987610,133,2,0,0,0,0,0,1,0
20987611,132,2,0,0,0,0,0,1,0
20987612,131,2,0,0,0,0,0,1,0
20987613,130,2,0,0,0,0,0,1,0
20987614,135,2,0,0,0,0,0,1,0
20987615,134,2,0,0,0,0,0,1,0
20987616,138,2,0,0,0,0,0,1,0
20987618,25,2,0,0,0,0,0,1,0
20987638,263,2,0,0,0,0,0,0,0
20987641,128,2,0,0,0,0,0,1,0
20987644,59,2,0,0,0,0,0,1,0
20987645,58,2,0,0,0,0,0,1,0
20987648,57,2,0,0,0,0,0,1,0
20987649,56,2,0,0,0,0,0,1,0
20987688,60,2,0,0,0,0,0,1,0
20987689,61,2,0,0,0,0,0,1,0
20987690,62,2,0,0,0,0,0,1,0
20987691,63,2,0,0,0,0,0,1,0
20987692,64,2,0,0,0,0,0,1,0
20987658,88,2,0,0,0,0,0,0,0
20987667,1019,1,0,0,0,0,0,1,0
20987624,23,2,0,0,0,0,0,1,0
20987707,1026,1,0,0,0,0,0,1,0
20987664,87,2,0,0,0,0,0,0,0
20987628,29,2,0,0,0,0,0,1,0
20987678,846,1,0,0,0,0,0,1,0
20987682,37,2,0,0,0,0,0,1,0
20987632,285,2,0,0,0,0,0,0,0
20987683,36,2,0,0,0,0,0,0,0
20987659,390,2,0,0,0,0,0,1,0
20987661,396,2,0,0,0,0,0,1,0
20987657,393,2,0,0,0,0,0,1,0
20987662,394,2,0,0,0,0,0,1,0
20987727,74,2,0,0,0,0,0,0,0
20987714,1184,1,0,0,0,0,0,1,0
20987625,1076,1,0,0,0,0,0,0,0
20987626,1077,1,0,0,0,0,0,0,0
20987652,375,2,0,0,0,0,0,1,0
20987660,397,2,0,0,0,0,0,1,0
20987633,284,2,0,0,0,0,0,1,0
20987677,382,2,0,0,0,0,0,1,0
20987619,26,2,0,0,0,0,0,1,0
20987711,16,2,0,0,0,0,0,0,0
20987623,22,2,0,0,0,0,0,1,0
20987712,19,2,0,0,0,0,0,1,0
20987617,24,2,0,0,0,0,0,1,0
20987642,129,2,0,0,0,0,0,0,0
20987622,21,2,0,0,0,0,0,1,0
20987666,3,2,0,0,0,0,0,0,0
20987706,13,2,0,0,0,0,0,1,0
20987685,34,2,0,0,0,0,0,1,0
20987698,2,0,0,0,0,0,0,1,0
20987650,53,2,0,0,0,0,0,1,0
20987630,4,2,0,0,0,0,0,0,0
20987721,5,2,0,0,0,0,0,0,0
20987680,31,2,0,0,0,0,0,0,0
20987672,586,2,0,0,0,0,0,0,0
20987640,127,2,0,0,0,0,0,0,0
20987671,1013,2,0,0,0,0,0,0,0
20987709,14,2,0,0,0,0,0,1,0
20987708,15,2,0,0,0,0,0,1,0
20987679,32,2,0,0,0,0,0,1,0
20987665,443,2,0,0,0,0,0,1,0
20987629,344,2,0,0,0,0,0,1,0
20987609,348,2,0,0,0,0,0,1,0
20987730,350,2,0,0,0,0,0,1,0
20987699,6,2,0,0,0,0,0,1,0
20987681,30,2,0,0,0,0,0,1,0
20987697,69,2,0,0,0,0,0,1,0
20987728,70,2,0,0,0,0,0,1,0
20987651,411,1,0,0,0,0,0,0,0
20987716,1023,1,0,0,0,0,0,1,0
20987627,28,2,0,0,0,0,0,1,0
20987636,1093,1,0,0,0,0,0,1,0
20987722,9,2,0,0,0,0,0,0,0
20987639,12,2,0,0,0,0,0,1,0
20987674,1335,1291,0,0,0.14,0.84,0,1,0
20987710,17,2,0,0,0,0,0,1,0
20987713,18,2,0,0,0,0,0,1,0
20987703,1212,1,0,0,0.01,0,0.1,0,0
20987634,1316,1212,0,0,0.31,0.12,4.3,0,0
20987635,1314,1212,0,0,0.27,0.13,4,0,0
20987637,1319,1212,0,0,0.29,0.17,4.6,0,0
20987653,1320,1212,0,0,0.22,0.11,3.3,0,0
20987654,1321,1212,0,0,0.33,0.14,4.7,1,0
20987655,1326,1212,0,0,0.27,0.07,3.4,0,0
20987656,1327,1212,0,0,0.37,0.2,5.7,1,0
20987673,1338,1212,0,0,0.05,0.01,0,1,0
20987675,1337,1212,0,0,0.05,0,0,1,0
20987676,1336,1212,0,0,0.2,0.06,0,1,0
20987715,1183,1,0,0,0,0,0,0,0
20987724,1291,1290,0.83,0.09,0.1,0.09,1.9,0,0
20987717,234,2,0,0,0,0,0,0,0
20987631,8,2,0,0,0,0,0,0,0
20987668,7,2,0,0,0,0,0,0,0
20987663,398,2,0,0,0,0,0,1,0
20987670,1010,1,0,0,0,0,0,1,0
20987693,65,2,0,0,0,0,0,1,0
20987695,67,2,0,0,0,0,0,0,0
20987694,66,2,0,0,0,0,0,1,0
20987696,68,2,0,0,0,0,0,1,0
20987608,1267,1,0,0,0,0,0,0,0
20987729,1041,1,0,0,0,0,0,0,0
20987686,1245,1,0,0,0,0,0,1,0
20987723,1290,1,0,0,0,0,0,1,0
20987720,1,0,0,0,0,0,0,1,0
20987669,365,1,0,0,0,0,0,0,0
20987702,1037,1,0,0,0,0,0,1,0
20987701,505,1,0,0,0,0,0,1,0
20987643,422,1,0,0,0,0,0,1,0
20987607,1268,1267,0,0,0,0,0,1,0
20987646,55,2,0,0,0,0,0,1,0
20987684,35,2,0,0,0,0,0,1,0
20987705,10,2,0,0,0,0,0,0,0
20987704,11,2,0,0,0,0,0,1,0
20987621,20,2,0,0,0,0,0,1,0
20987838,1053,1,0,0,0,0,0,1,0
20987837,1051,1,0,0,0,0,0,1,0
20987768,54,2,0,0,0,0,0,1,0
20987844,1177,1,0,0,0,0,0,1,0
20987845,1174,1,0,0,0,0,0,0,0
20987744,27,2,0,0,0,0,0,1,0
20987805,1004,1,0,0,0,0,0,1,0
20987819,506,1,0,0,0,0,0,0,0
20987734,133,2,0,0,0,0,0,1,0
20987735,132,2,0,0,0,0,0,1,0
20987736,131,2,0,0,0,0,0,1,0
20987737,130,2,0,0,0,0,0,1,0
20987738,135,2,0,0,0,0,0,1,0
20987739,134,2,0,0,0,0,0,1,0
20987740,138,2,0,0,0,0,0,1,0
20987742,25,2,0,0,0,0,0,1,0
20987759,263,2,0,0,0,0,0,0,0
20987762,128,2,0,0,0,0,0,1,0
20987765,59,2,0,0,0,0,0,1,0
20987766,58,2,0,0,0,0,0,1,0
20987769,57,2,0,0,0,0,0,1,0
20987770,56,2,0,0,0,0,0,1,0
20987807,60,2,0,0,0,0,0,1,0
20987808,61,2,0,0,0,0,0,1,0
20987809,62,2,0,0,0,0,0,1,0
20987810,63,2,0,0,0,0,0,1,0
20987811,64,2,0,0,0,0,0,1,0
20987777,88,2,0,0,0,0,0,0,0
20987785,1019,1,0,0,0,0,0,1,0
20987748,23,2,0,0,0,0,0,1,0
20987826,1026,1,0,0,0,0,0,1,0
20987783,87,2,0,0,0,0,0,0,0
20987752,29,2,0,0,0,0,0,1,0
20987796,846,1,0,0,0,0,0,1,0
20987800,37,2,0,0,0,0,0,1,0
20987756,285,2,0,0,0,0,0,0,0
20987801,36,2,0,0,0,0,0,0,0
20987778,390,2,0,0,0,0,0,1,0
20987780,396,2,0,0,0,0,0,1,0
20987776,393,2,0,0,0,0,0,1,0
20987781,394,2,0,0,0,0,0,1,0
20987846,74,2,0,0,0,0,0,0,0
20987833,1184,1,0,0,0,0,0,1,0
20987749,1076,1,0,0,0,0,0,0,0
20987750,1077,1,0,0,0.01,0,0.1,0,0
20987773,375,2,0,0,0,0,0,1,0
20987779,397,2,0,0,0,0,0,1,0
20987757,284,2,0,0,0,0,0,1,0
20987795,382,2,0,0,0,0,0,0,0
20987743,26,2,0,0,0,0,0,1,0
20987830,16,2,0,0,0,0,0,0,0
20987747,22,2,0,0,0,0,0,1,0
20987831,19,2,0,0,0,0,0,1,0
20987741,24,2,0,0,0,0,0,1,0
20987763,129,2,0,0,0,0,0,0,0
20987746,21,2,0,0,0,0,0,1,0
20987784,3,2,0,0,0,0,0,0,0
20987825,13,2,0,0,0.01,0,0,1,0
20987803,34,2,0,0,0,0,0,1,0
20987817,2,0,0,0,0,0,0,1,0
20987771,53,2,0,0,0,0,0,1,0
20987754,4,2,0,0,0,0,0,0,0
20987840,5,2,0,0,0,0,0,0,0
20987798,31,2,0,0,0,0,0,0,0
20987790,586,2,0,0,0,0,0,0,0
20987761,127,2,0,0,0,0,0,0,0
20987789,1013,2,0,0,0,0,0,0,0
20987828,14,2,0,0,0,0,0,1,0
20987827,15,2,0,0,0,0,0,1,0
20987797,32,2,0,0,0,0,0,1,0
20987792,443,2,0,0,0,0,0,1,0
20987753,344,2,0,0,0,0,0,1,0
20987733,348,2,0,0,0,0,0,1,0
20987849,350,2,0,0,0,0,0,1,0
20987818,6,2,0,0,0,0,0,1,0
20987799,30,2,0,0,0,0,0,1,0
20987816,69,2,0,0,0,0,0,1,0
20987847,70,2,0,0,0,0,0,1,0
20987772,411,1,0,0,0,0,0,0,0
20987835,1023,1,0,0,0,0,0,1,0
20987751,28,2,0,0,0,0,0,1,0
20987758,1093,1,0,0,0,0,0,1,0
20987841,9,2,0,0,0,0,0,0,0
20987760,12,2,0,0,0,0,0,1,0
20987829,17,2,0,0,0,0,0,1,0
20987832,18,2,0,0,0,0,0,1,0
20987822,1212,1,4.48,12.22,0,0.01,0.1,0,0
20987774,1320,1212,0,0,0.76,0.22,6.6,0,0
20987775,1327,1212,0,0,0.4,0.14,1,1,0
20987791,1338,1212,0,0,0.82,0.31,4.5,0,0
20987793,1337,1212,0,0,0.6,0.2,6.6,0,0
20987794,1336,1212,0,0,0.66,0.28,2.2,0,0
20987806,1341,1212,0,0,0.65,0.3,0,1,0
20987834,1183,1,0,0,0,0,0,0,0
20987843,1291,1290,1.74,0.29,0.21,0.18,1.8,0,0
20987836,234,2,0,0,0,0,0,0,0
20987755,8,2,0,0,0,0,0,0,0
20987786,7,2,0,0,0,0.01,0,0,0
20987782,398,2,0,0,0,0,0,1,0
20987788,1010,1,0,0,0.02,0.02,0.4,1,0
20987812,65,2,0,0,0,0,0,1,0
